Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Africa,ZAF,3993.43679652042,4032.2227245037,4155.85711467972,4329.07391977209,4532.23430548773,4664.09699107786,4722.49942007925,4906.85685086378,4953.80064833126,5029.64691362757,5135.5615026895,5200.7432180827,5137.37692437712,5220.82176643606,5385.83133677931,5327.51843473453,5301.98639575895,5155.68575875517,5168.06930314104,5220.72505658187,5399.54067871187,5498.59203384975,5291.38261097586,5015.37142372166,5091.71936365917,4865.05694085787,4712.81869464239,4664.13011613961,4714.22284174624,4687.291051902,4544.23023212165,4396.36069450543,4225.814328485,4193.59826135345,4258.26184733408,4337.29729686998,4465.50649854807,4527.04992403877,4494.85711232358,4552.85007973031,4700.87555500704,4786.482450463,4916.81498068625,5011.62223150169,5187.35683424034,5406.07581377638,5650.9883176549,5891.42069421698,6009.71963138635,5847.05811084505,5953.94506512821,6067.12482726885,6121.55783860713,6170.87670863373,6155.00589462516,6112.27382485974,6095.295060428,6125.6920507497,6117.2701406047,6032.82972598668,5569.58483319272,5756.19549409213,5783.86090401536,5747.41965032482,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2289.18415375563,2293.80166888543,2295.07026096006,2073.23981819145,1069.19619080938,1165.16202707495,1197.09491969479,1080.14718624765,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Spain,ESP,6284.85198465887,6963.89799129173,7586.92105609373,8242.39256881387,8594.11568792318,9032.89962100354,9588.73320291783,9882.54412722477,10397.6393539044,11212.7189382092,11559.5954904193,11952.1508946341,12784.2827329715,13628.5600535088,14237.9022889946,14161.1462518392,14475.2082476961,14733.6858197039,14805.9882084278,14682.1319375929,14886.4067277923,14761.3776413704,14855.9108636337,15045.4001583787,15250.453506894,15548.0400545041,16005.973262383,16850.0903458344,17670.9748789983,18494.9397760721,19174.7708317507,19612.9766061335,19698.5117502208,19394.4931363836,19762.3886330259,20217.9031882287,20658.8402740028,21310.4311931636,22135.4044960606,23017.8387781684,24106.8818441389,24878.3784411461,25205.3154727214,25481.1653817075,25825.3106522135,26294.4473727979,26899.0921510778,27338.7954165547,27112.5262998815,25860.8142643369,25766.2515889226,25510.5579601069,24763.5682703688,24490.2279309777,24937.0366118341,25969.8383138327,26704.3435828513,27413.3287630157,27947.3177652619,28291.6306843873,25073.7209751005,26721.1481805453,28168.3670415397,28569.8436482338,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sri Lanka,LKA,..,659.69330629927,668.380473346022,668.638101759368,677.909334565534,678.325615318281,695.398031901797,722.512489513696,746.26918114991,785.271601767386,797.342745308048,790.722371167036,771.658787144285,810.196818472345,825.877693629096,860.734587486044,873.466901047582,901.513326678551,935.127409816324,976.617327373137,1015.02750814793,1055.01334318152,1085.25524122931,1129.94297855549,1183.47937194525,1234.46862571907,1272.91465633627,1279.80364857171,1298.2319973552,1314.19247750419,1389.41614689913,1442.48817179149,1482.2129390932,1557.81148949391,1621.25577136014,1682.35144165772,1713.0273181187,1788.4742268416,1837.4826670222,1881.22600963848,1958.09806795553,1897.61149519367,1952.38679401121,2053.25202647413,2150.38565090357,2270.03856484018,2427.79314044729,2575.07565490193,2710.19836602213,2788.93277634451,2994.79585926731,3234.29773884142,3486.86498954517,3731.15570563116,3932.2601057325,4060.13139670248,4217.25021944232,4440.51155042957,4495.71046284418,4458.43442725849,4229.74962899734,4360.56656284016,4035.65116324423,3968.6762893616,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4474.44162151065,4664.55711811818,5040.41499881822,5489.17511917791,5593.93046876973,5646.52293616151,5740.25408985267,6281.96829091358,6858.00144737872,7649.33908016446,8203.61881033902,9022.84351759517,9588.26287871082,10136.986550185,9966.20374372867,10300.5415354294,10860.6034990877,11290.2168438156,11743.3784162332,12269.7967435843,12940.7852855874,12710.9629751883,12942.857504219,14039.0281125333,14610.9099610508,14727.3908829316,14100.3067967234,14619.795111247,16000.5658929826,16457.8622372067,16508.1437081315,18325.7612670282,17671.2547069735,17688.0690103409,17958.6813977053,17770.4963640576,18773.8926898397,20187.8061975481,20328.8003530109,21133.6575914414,21191.6047083703,21635.4972146482,22274.591411543,18887.4362551531,19021.4594824501,21047.3636286568,21505.7244171915,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4232.46608958683,4600.43397394654,4706.09254781427,4533.62357512215,4745.08370520503,4768.48153100327,4926.92025160174,5200.7499510728,5540.55750653423,6238.05096078739,6386.07940049669,7178.19474081266,7736.22301526997,8418.44604587137,8349.35218508229,8879.91639652586,8800.64241746154,8808.69845751702,8822.51623633759,8945.87928585249,8759.58298004024,9183.36781077142,9306.77671554942,9198.95514428292,8795.56131122949,8755.47481325578,9054.08372936543,9637.39498682298,9527.60147386254,10045.6680952106,10147.461117218,10583.4496563264,10219.8203998162,10191.3326312581,10576.9166019205,10517.2962861137,10259.9336790247,10369.9770417343,10334.9225558425,10644.1189999038,10960.6049819498,11233.9485189504,11114.7780538251,8379.30975677286,9337.0177901296,11224.2497461512,11440.0632358822,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Vincent and the Grenadines,VCT,1886.32867615812,1937.69876264836,1977.81973044764,1826.94948823929,1868.12096538773,1860.23610428068,1837.50150191119,1643.36334761877,1731.76374528238,1763.78570808684,1934.87879878276,1973.63270190958,2460.13810369449,2167.06343180797,1958.74772085188,1794.73156560767,1965.11159232195,2207.58884292469,2405.13717985941,2469.59167179968,2512.073732135,2606.46896497627,2700.13153397121,2736.24784932873,2893.47310426376,3049.08141735958,3196.98770124886,3189.97346395772,3617.34725271639,3647.95195151703,3780.96337902128,3809.92855111594,4042.58490087582,4205.9756394851,4146.76955393898,4463.73517266995,4518.34640430572,4675.81188533373,4865.3845953016,4989.05262665376,5062.8308005303,5153.33775703972,5436.01127697085,5810.31291683019,6065.79528129188,6238.03062132233,6700.48065597991,6953.11709388397,7012.88002960716,6948.77356913743,6671.2735357515,6667.81702530981,6783.80062180219,6989.48254510922,7116.35480304653,7353.73556054184,7702.61696422722,7864.94736898375,8171.70522599219,8285.71577107771,8025.28499765773,8139.63685875735,8790.37418570094,9385.71082837004,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sudan,SDN,851.732421875,828.766967773438,861.476318359375,813.293090820313,780.661743164063,808.854431152344,757.518859863281,746.402099609375,739.073913574219,727.628051757813,748.2431640625,742.029479980469,682.653015136719,661.991394042969,711.013854980469,795.953491210938,898.202575683594,923.200622558594,837.251831054688,765.673095703125,747.91943359375,773.544799804688,790.597045898438,782.225158691406,726.964111328125,669.103332519531,692.196655273438,776.530822753906,764.454162597656,823.076843261719,764.450439453125,805.367309570313,842.008605957031,862.978149414063,850.299438476563,877.693298339844,908.66015625,1050.31994628906,1069.27197265625,1074.88098144531,1111.11865234375,1150.17626953125,1185.21533203125,1226.42077636719,1255.67114257813,1290.24438476563,1336.1240234375,1372.10961914063,1381.62561035156,1301.34729003906,1311.22314453125,1388.21813964844,1288.25854492188,1283.45922851563,1307.3896484375,1292.37963867188,1297.15454101563,1261.87353515625,1185.94445800781,1126.55297851563,1056.86474609375,1009.54888916016,973.225280761719,767.248779296875,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Suriname,SUR,3940.0813479359,3994.89569571431,3988.11140027838,4025.39761164569,4120.48612086465,4456.89702951005,5133.97497313157,5561.3080987637,5782.53661381848,5840.34086091936,5799.86722281584,5834.02486729504,5719.04237661422,5639.38579790557,5692.08851903754,5888.95396298107,6454.72147950716,7172.62107128024,7717.46333376568,7750.38885062687,7110.25141539986,7613.41613760027,7272.42377342797,6948.36988386005,6754.87416435162,6804.88235329589,6765.64454752431,6272.92938552246,6672.84558173621,6847.85742586796,6474.95571162121,6609.4013410012,6594.9041494915,6127.17764098658,6290.15749631679,6184.2834422862,6114.83571706509,6330.13718248353,6343.51344766536,6127.31035739875,6128.31602380553,6255.55274185687,6301.31731043167,6567.84309876847,7021.98919924338,7261.8171350196,7599.35696921481,7897.25648915828,8129.11464659446,8276.69079768793,8603.90786745855,9003.28597674886,9140.92898611536,9303.46008775809,9224.24378410547,8813.61705392067,8293.31553031406,8338.69235401862,8666.64870697797,8677.30522021731,7213.10766669943,6973.89941868115,7081.33357325783,7195.10209033209,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sweden,SWE,16812.1516339638,17683.7975893067,18335.5525150726,19203.9132600174,20361.1524238685,20941.0909432355,21176.4666220693,21721.8399978607,22386.0274483069,23342.7425016141,24622.947878957,24685.1047786533,25175.5783894299,26129.4639468973,26887.0053913592,27464.0686210301,27653.9107272497,27116.0070001824,27510.7438516574,28504.8851836266,28930.6721003824,29027.4269109053,29373.0783683788,29917.8065169672,31154.8675252983,31775.4021053726,32554.7804658913,33534.5321337656,34234.9882140715,34910.1676505081,34902.9205848639,34268.5547150561,33673.4365945351,32786.8795033975,33861.971357929,35063.9008956006,35604.9683604031,36675.2077147134,38211.1186220399,39785.3801572029,41561.0967168749,42013.7004264801,42831.0188619575,43474.579217835,45113.8308513761,46188.8411079246,48077.4408695625,49261.2399453051,48427.7563778,45973.5537675417,48204.6580784176,49355.6899419737,48788.8671231037,48927.5973053354,49556.7005007699,51197.9529341175,51746.6969632478,51985.932464245,52363.3829181296,53156.8613091273,51715.78104096,54458.3535600817,54878.2919511876,54449.7982042953,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Switzerland,CHE,39907.2639481954,42297.9647391899,43214.5155148746,44364.4660520594,45930.2929814822,46358.4508627756,47005.6873654843,47845.6267276155,48942.136513409,51120.4346605183,53989.1606711979,55895.3525411154,57246.1295143525,58558.1924717305,59091.0841439463,54811.3455176903,54351.7579349479,55863.5535186335,56087.045941721,57369.1431933375,59771.4492156252,60397.2730635793,59259.1607670029,59382.7014168699,60949.9323053047,62910.6581375252,63747.3357624833,64352.5553398685,65975.1065122222,68278.0620563222,70063.8516904882,68559.9381759437,67778.5474864057,67079.4643889041,67391.8443342897,67264.9112941914,67284.1091295952,68640.0744509045,70510.0254673626,71341.3428528522,73749.9388039148,74439.463600957,73824.3848823894,73254.952914928,74718.6836114474,76282.9839647849,78893.8077357762,81254.1700504637,82481.068036134,79585.5215942023,81315.4228645667,81874.3361860796,81964.8864216996,82479.9215356402,83394.3711423724,83806.4476003837,84611.0998479606,84967.5885484699,86756.6021294513,87123.6604363226,84637.0132313179,88520.3220012179,90043.4100399046,89555.5599814123,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Syrian Arab Republic,SYR,517.131104707469,556.254997907388,672.561494844598,596.198375304358,631.862193058275,626.628051461563,560.706901573536,588.017555419018,590.710133908472,679.257950875701,645.574906678052,680.206357438042,826.2108641919,715.160556387001,869.846666377176,978.291795882869,1061.23601879935,1006.95039324288,1069.74647788341,1043.21855688668,1155.12896457471,1204.04899602826,1197.25082120031,1183.93234814362,1056.12531364619,1114.96333160075,991.110343692121,973.620239150271,1110.62259949839,927.806683995465,931.885068358616,972.285831689207,1065.204692606,1097.11040673676,1142.06397841767,1188.17539496366,1270.05124654802,1299.29856564941,1352.12789604368,1271.32227335953,1248.38488334216,1230.87200021533,1249.00621359351,1307.4814585452,1363.61946683869,1411.63184941498,1420.72293121298,1411.6899137524,1423.59559425951,1484.40523742854,1526.36894402751,1542.71957174916,1142.29080150598,884.329813332104,847.659877206276,847.731631942565,802.969498335502,795.883216970859,792.413811698757,771.518695271305,740.811397013438,734.334236323426,712.272278200037,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1417.66822234171,1420.20197771086,1355.73849750343,1491.07389448452,1353.85336651245,1312.94701318034,1188.37461269952,827.586884623268,682.727259317268,528.04821736829,452.904385394465,369.934883507426,371.661243144454,389.089746664022,401.406381787908,429.537300984643,461.681195760256,501.80856647117,546.391479808684,590.957111385699,618.333702588577,649.163328755334,686.48090192413,726.185491338269,739.212878526331,770.604105393791,809.368229154093,849.519080831738,889.882383099979,925.970961482804,956.916310930656,997.352614556708,1042.26391757642,1094.8002018221,1148.34676712493,1171.90127480359,1254.06999592306,1325.75545290849,1407.1075436221,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Tanzania,TZA,834.492431640625,820.259765625,869.289978027344,897.041076660156,918.554931640625,929.989868164063,1006.95916748047,1030.11999511719,1059.94592285156,1058.02795410156,547.600341796875,549.467468261719,567.920104980469,581.759033203125,572.999633789063,574.565002441406,572.357055664063,552.289428710938,544.240051269531,539.403015136719,536.933166503906,515.711853027344,498.374603271484,480.399017333984,486.725524902344,476.979888916016,486.831359863281,493.825897216797,513.868591308594,519.22265625,541.544799804688,538.966979980469,528.781555175781,518.66259765625,506.972503662109,508.840423583984,522.333251953125,529.954223632813,535.363159179688,546.605529785156,555.348083496094,573.400146484375,598.421569824219,621.720703125,650.516540527344,680.051208496094,704.502746582031,731.52001953125,752.540466308594,772.929565429688,801.29931640625,838.999267578125,851.910705566406,882.8115234375,913.811218261719,939.127319335938,970.156127929688,1001.88745117188,1024.01525878906,1051.7666015625,1041.25964355469,1054.31726074219,1070.58532714844,1092.86413574219,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Thailand,THA,592.465635112506,606.205592712551,632.983035716153,663.55436582592,688.017307298417,722.392299176819,779.304978301365,822.065821475732,863.617164738641,894.636115562961,969.511716318085,989.909220029885,1005.14454673498,1079.19199094554,1099.02939594966,1125.83955126106,1202.74424654629,1291.9197681028,1394.18134022016,1438.53929504306,1482.08742004737,1538.43127414973,1589.42168596819,1645.99169094684,1707.9308019841,1754.62716249659,1818.90504659625,1957.75963674452,2180.41358654182,2406.26996824545,2631.51971095863,2810.56702001316,2989.85385369019,3186.99707103229,3391.48986604062,3614.93244016732,3766.86364433088,3614.60848543994,3295.36018381294,3403.08737356896,3514.71662970608,3599.02524877358,3783.75422073266,4018.15538187068,4232.77157261934,4372.25730206261,4551.5250018314,4760.66708464831,4805.76393990836,4737.45679763314,5059.35747831657,5070.23740191942,5403.87846036273,5516.61164164135,5541.46599361845,5688.85335397884,5857.78052935926,6076.74307700082,6314.19948412043,6434.53770518034,6035.18627737077,6122.49238460162,6272.57590996341,6393.88744975198,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,633.182490483019,684.870530173927,736.5916481012,789.90069743491,823.062424783438,854.130472722832,897.360531368488,907.916565963385,865.831377976116,631.072912537913,1117.56429796112,1192.78575791112,1028.1319342253,964.322564618129,955.470548287377,964.026614173558,897.573763670928,961.848462090268,1042.86835443002,1120.09698448398,1195.38086241831,1237.48383284275,1269.41629276068,1281.92864092574,1312.96494079465,1319.59297370991,1333.6585468432,1267.08660142883,1237.20064730412,1507.24748294374,1947.83997138866,2015.69270191369,1578.38322939547,1278.41861343542,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Togo,TGO,449.342571123456,495.260470360098,504.980902456275,520.58164440682,582.294454390453,654.061732972202,691.451959641266,701.203612884496,706.573764739944,752.502896802327,744.017512363706,720.521016300951,753.67150790579,762.218127277909,779.009571600141,778.537116054192,744.302164516937,777.212650636677,842.402349661254,778.697805985064,867.453987999739,813.046118165912,758.250855831716,693.197430248275,707.57203386595,723.385264185823,712.728451572789,694.906734484293,719.001777895741,726.293484428614,703.623896219833,678.869787556389,633.668979961274,541.357021911529,620.182575480635,640.349863205312,671.504221462105,744.126581926862,706.68952385752,704.043789285316,679.533367700848,667.298281784325,675.440744386282,702.799200216835,678.287546160331,630.248628319525,629.079855938738,603.837896358253,610.405655722251,625.711836727455,644.563730311597,663.963778088896,687.495795744285,709.092304171157,730.291525419946,751.052405084336,763.276549113054,774.276909071917,791.59353236921,810.514132815471,806.956490395231,835.199051274184,862.763712696128,896.874686928368,..
